,damageState,nBuildings,loss,volcano,VEI,prob,type,month
35,5.0,0.0,0.0,Cereme,3,90,strong,4
36,0.0,2655569.0,,Cereme,4,10,weak,4
37,1.0,4329.0,7042485.5961713465,Cereme,4,10,weak,4
38,2.0,1333.0,7570575.39848076,Cereme,4,10,weak,4
39,3.0,491.0,5924349.205896777,Cereme,4,10,weak,4
40,4.0,593.0,8588904.691984085,Cereme,4,10,weak,4
41,5.0,0.0,0.0,Cereme,4,10,weak,4
42,0.0,2660866.0,,Cereme,4,10,strong,4
43,1.0,578.0,2063608.2925624368,Cereme,4,10,strong,4
44,2.0,783.0,11791141.412918204,Cereme,4,10,strong,4
45,3.0,88.0,2244724.970514184,Cereme,4,10,strong,4
46,4.0,0.0,0.0,Cereme,4,10,strong,4
47,5.0,0.0,0.0,Cereme,4,10,strong,4
48,0.0,2659474.0,,Cereme,4,50,weak,4
49,1.0,1235.0,1938504.066982036,Cereme,4,50,weak,4
50,2.0,713.0,4027412.97548347,Cereme,4,50,weak,4
51,3.0,565.0,7033076.100621773,Cereme,4,50,weak,4
52,4.0,328.0,4720832.6832279535,Cereme,4,50,weak,4
53,5.0,0.0,0.0,Cereme,4,50,weak,4
54,0.0,2661284.0,,Cereme,4,50,strong,4
55,1.0,324.0,1451307.9967394646,Cereme,4,50,strong,4
56,2.0,654.0,8737104.320213227,Cereme,4,50,strong,4
57,3.0,53.0,1299493.0787123004,Cereme,4,50,strong,4
58,4.0,0.0,0.0,Cereme,4,50,strong,4
59,5.0,0.0,0.0,Cereme,4,50,strong,4
60,0.0,2660557.0,,Cereme,4,90,weak,4
61,1.0,536.0,860634.6562580806,Cereme,4,90,weak,4
62,2.0,535.0,3037318.112510418,Cereme,4,90,weak,4
63,3.0,598.0,7054558.99318924,Cereme,4,90,weak,4
64,4.0,89.0,1288888.423595282,Cereme,4,90,weak,4
65,5.0,0.0,0.0,Cereme,4,90,weak,4
66,0.0,2661491.0,,Cereme,4,90,strong,4
67,1.0,472.0,2283166.847130304,Cereme,4,90,strong,4
68,2.0,352.0,4257366.422642456,Cereme,4,90,strong,4
69,3.0,0.0,0.0,Cereme,4,90,strong,4
70,4.0,0.0,0.0,Cereme,4,90,strong,4
71,5.0,0.0,0.0,Cereme,4,90,strong,4
72,0.0,2402705.0,63807133.41829142,Cereme,5,10,weak,4
73,1.0,108635.0,172474760.65726382,Cereme,5,10,weak,4
74,2.0,98986.0,597899584.4452133,Cereme,5,10,weak,4
75,3.0,33438.0,369929156.20382714,Cereme,5,10,weak,4
76,4.0,18551.0,278708244.19912463,Cereme,5,10,weak,4
77,5.0,0.0,0.0,Cereme,5,10,weak,4
78,0.0,2584635.0,83019967.09435163,Cereme,5,10,strong,4
79,1.0,50444.0,189753136.28337458,Cereme,5,10,strong,4
80,2.0,14939.0,197859380.28690472,Cereme,5,10,strong,4
81,3.0,8029.0,233069563.06437948,Cereme,5,10,strong,4
82,4.0,4268.0,154183487.42433107,Cereme,5,10,strong,4
83,5.0,0.0,0.0,Cereme,5,10,strong,4
84,0.0,2494578.0,,Cereme,5,50,weak,4
85,1.0,73511.0,128577230.07012773,Cereme,5,50,weak,4
86,2.0,70180.0,382880665.2130897,Cereme,5,50,weak,4
87,3.0,13498.0,156638733.31800735,Cereme,5,50,weak,4
88,4.0,10548.0,156977646.23071375,Cereme,5,50,weak,4
89,5.0,0.0,0.0,Cereme,5,50,weak,4
90,0.0,2625976.0,,Cereme,5,50,strong,4
91,1.0,19638.0,65454993.68884874,Cereme,5,50,strong,4
92,2.0,11152.0,157020401.75083524,Cereme,5,50,strong,4
93,3.0,3678.0,104808088.37229057,Cereme,5,50,strong,4
94,4.0,1871.0,69042522.51102959,Cereme,5,50,strong,4
95,5.0,0.0,0.0,Cereme,5,50,strong,4
96,0.0,2580679.0,,Cereme,5,90,weak,4
97,1.0,50549.0,79225402.61894849,Cereme,5,90,weak,4
98,2.0,20298.0,107398180.35908344,Cereme,5,90,weak,4
99,3.0,6196.0,70305364.68489039,Cereme,5,90,weak,4
100,4.0,4593.0,68526836.52528954,Cereme,5,90,weak,4
101,5.0,0.0,0.0,Cereme,5,90,weak,4
102,0.0,2648472.0,,Cereme,5,90,strong,4
103,1.0,7104.0,28268251.55498796,Cereme,5,90,strong,4
104,2.0,4277.0,60981740.33281977,Cereme,5,90,strong,4
105,3.0,1259.0,35617738.83110616,Cereme,5,90,strong,4
106,4.0,1203.0,44412193.69891331,Cereme,5,90,strong,4
107,5.0,0.0,0.0,Cereme,5,90,strong,4
0,0.0,2662246.0,,Cereme,3,10,weak,5
1,1.0,57.0,107639.27166305334,Cereme,3,10,weak,5
2,2.0,0.0,0.0,Cereme,3,10,weak,5
3,3.0,12.0,140317.78755338813,Cereme,3,10,weak,5
4,4.0,0.0,0.0,Cereme,3,10,weak,5
5,5.0,0.0,0.0,Cereme,3,10,weak,5
6,0.0,2662303.0,,Cereme,3,10,strong,5
7,1.0,12.0,83294.81638226268,Cereme,3,10,strong,5
8,2.0,0.0,0.0,Cereme,3,10,strong,5
9,3.0,0.0,0.0,Cereme,3,10,strong,5
10,4.0,0.0,0.0,Cereme,3,10,strong,5
11,5.0,0.0,0.0,Cereme,3,10,strong,5
12,0.0,2662302.0,,Cereme,3,50,weak,5
13,1.0,1.0,862.7448763215359,Cereme,3,50,weak,5
14,2.0,0.0,0.0,Cereme,3,50,weak,5
15,3.0,12.0,130507.00430339658,Cereme,3,50,weak,5
16,4.0,0.0,0.0,Cereme,3,50,weak,5
17,5.0,0.0,0.0,Cereme,3,50,weak,5
18,0.0,2662303.0,,Cereme,3,50,strong,5
19,1.0,12.0,65645.71348235391,Cereme,3,50,strong,5
20,2.0,0.0,0.0,Cereme,3,50,strong,5
21,3.0,0.0,0.0,Cereme,3,50,strong,5
22,4.0,0.0,0.0,Cereme,3,50,strong,5
23,5.0,0.0,0.0,Cereme,3,50,strong,5
24,0.0,2662303.0,,Cereme,3,90,weak,5
25,1.0,0.0,0.0,Cereme,3,90,weak,5
26,2.0,12.0,93838.15421140127,Cereme,3,90,weak,5
27,3.0,0.0,0.0,Cereme,3,90,weak,5
28,4.0,0.0,0.0,Cereme,3,90,weak,5
29,5.0,0.0,0.0,Cereme,3,90,weak,5
30,0.0,2662303.0,,Cereme,3,90,strong,5
31,1.0,12.0,26439.125076322416,Cereme,3,90,strong,5
32,2.0,0.0,0.0,Cereme,3,90,strong,5
33,3.0,0.0,0.0,Cereme,3,90,strong,5
34,4.0,0.0,0.0,Cereme,3,90,strong,5
35,5.0,0.0,0.0,Cereme,3,90,strong,5
36,0.0,2651903.0,,Cereme,4,10,weak,5
37,1.0,3989.0,7117347.322622347,Cereme,4,10,weak,5
38,2.0,4706.0,25868167.09610634,Cereme,4,10,weak,5
39,3.0,1175.0,13627622.699481353,Cereme,4,10,weak,5
40,4.0,542.0,7819112.806864292,Cereme,4,10,weak,5
41,5.0,0.0,0.0,Cereme,4,10,weak,5
42,0.0,2659842.0,,Cereme,4,10,strong,5
43,1.0,1394.0,5079956.231001746,Cereme,4,10,strong,5
44,2.0,989.0,13164668.643146707,Cereme,4,10,strong,5
45,3.0,90.0,2306261.3697614768,Cereme,4,10,strong,5
46,4.0,0.0,0.0,Cereme,4,10,strong,5
47,5.0,0.0,0.0,Cereme,4,10,strong,5
48,0.0,2658725.0,,Cereme,4,50,weak,5
49,1.0,2210.0,3166370.263367409,Cereme,4,50,weak,5
50,2.0,832.0,4721500.590345355,Cereme,4,50,weak,5
51,3.0,453.0,5043894.5242789835,Cereme,4,50,weak,5
52,4.0,95.0,1382880.6686227082,Cereme,4,50,weak,5
53,5.0,0.0,0.0,Cereme,4,50,weak,5
54,0.0,2661554.0,,Cereme,4,50,strong,5
55,1.0,517.0,2058950.9711819848,Cereme,4,50,strong,5
56,2.0,244.0,3171791.960420045,Cereme,4,50,strong,5
57,3.0,0.0,0.0,Cereme,4,50,strong,5
58,4.0,0.0,0.0,Cereme,4,50,strong,5
59,5.0,0.0,0.0,Cereme,4,50,strong,5
60,0.0,2661828.0,,Cereme,4,90,weak,5
61,1.0,306.0,435189.9513565316,Cereme,4,90,weak,5
62,2.0,106.0,622300.6491514276,Cereme,4,90,weak,5
63,3.0,75.0,947049.9135257752,Cereme,4,90,weak,5
64,4.0,0.0,0.0,Cereme,4,90,weak,5
65,5.0,0.0,0.0,Cereme,4,90,weak,5
66,0.0,2662216.0,,Cereme,4,90,strong,5
67,1.0,30.0,97599.34460076793,Cereme,4,90,strong,5
68,2.0,69.0,681242.4834003404,Cereme,4,90,strong,5
69,3.0,0.0,0.0,Cereme,4,90,strong,5
70,4.0,0.0,0.0,Cereme,4,90,strong,5
71,5.0,0.0,0.0,Cereme,4,90,strong,5
72,0.0,2374636.0,,Cereme,5,10,weak,5
73,1.0,123224.0,207550086.7165035,Cereme,5,10,weak,5
74,2.0,95288.0,566627096.3043681,Cereme,5,10,weak,5
75,3.0,49225.0,551304070.8309324,Cereme,5,10,weak,5
76,4.0,19942.0,299223972.99661136,Cereme,5,10,weak,5
77,5.0,0.0,0.0,Cereme,5,10,weak,5
78,0.0,2563396.0,,Cereme,5,10,strong,5
79,1.0,63788.0,248889787.3454172,Cereme,5,10,strong,5
80,2.0,22259.0,275272095.1577586,Cereme,5,10,strong,5
81,3.0,4846.0,139693417.75024545,Cereme,5,10,strong,5
82,4.0,8026.0,292661031.34042317,Cereme,5,10,strong,5
83,5.0,0.0,0.0,Cereme,5,10,strong,5
84,0.0,2560152.0,,Cereme,5,50,weak,5
85,1.0,48023.0,79997692.95680255,Cereme,5,50,weak,5
86,2.0,38539.0,201946765.0604215,Cereme,5,50,weak,5
87,3.0,5485.0,63992659.72895908,Cereme,5,50,weak,5
88,4.0,10116.0,152669079.2259346,Cereme,5,50,weak,5
89,5.0,0.0,0.0,Cereme,5,50,weak,5
90,0.0,2641856.0,,Cereme,5,50,strong,5
91,1.0,7690.0,25935218.07096752,Cereme,5,50,strong,5
92,2.0,4925.0,68417981.36836424,Cereme,5,50,strong,5
93,3.0,5930.0,172164052.29834083,Cereme,5,50,strong,5
94,4.0,1914.0,69708151.78702413,Cereme,5,50,strong,5
95,5.0,0.0,0.0,Cereme,5,50,strong,5
96,0.0,2627629.0,,Cereme,5,90,weak,5
97,1.0,20404.0,30274450.24267133,Cereme,5,90,weak,5
98,2.0,6589.0,33707995.4271908,Cereme,5,90,weak,5
99,3.0,3986.0,48750377.39928293,Cereme,5,90,weak,5
100,4.0,3707.0,54768195.74804903,Cereme,5,90,weak,5
101,5.0,0.0,0.0,Cereme,5,90,weak,5
102,0.0,2653820.0,,Cereme,5,90,strong,5
103,1.0,2228.0,10059594.965019347,Cereme,5,90,strong,5
104,2.0,4730.0,65147763.28705492,Cereme,5,90,strong,5
105,3.0,1105.0,32248711.05084817,Cereme,5,90,strong,5
106,4.0,432.0,15424949.616817314,Cereme,5,90,strong,5
107,5.0,0.0,0.0,Cereme,5,90,strong,5
0,0.0,2662243.0,,Cereme,3,10,weak,6
1,1.0,48.0,106315.83906195832,Cereme,3,10,weak,6
2,2.0,12.0,39090.37549595385,Cereme,3,10,weak,6
3,3.0,12.0,113392.91154040412,Cereme,3,10,weak,6
4,4.0,0.0,0.0,Cereme,3,10,weak,6
5,5.0,0.0,0.0,Cereme,3,10,weak,6
6,0.0,2662303.0,,Cereme,3,10,strong,6
7,1.0,12.0,43398.20840335605,Cereme,3,10,strong,6
8,2.0,0.0,0.0,Cereme,3,10,strong,6
9,3.0,0.0,0.0,Cereme,3,10,strong,6
10,4.0,0.0,0.0,Cereme,3,10,strong,6
11,5.0,0.0,0.0,Cereme,3,10,strong,6
12,0.0,2662246.0,,Cereme,3,50,weak,6
13,1.0,57.0,121878.86727326919,Cereme,3,50,weak,6
14,2.0,12.0,80240.51406743159,Cereme,3,50,weak,6
15,3.0,0.0,0.0,Cereme,3,50,weak,6
16,4.0,0.0,0.0,Cereme,3,50,weak,6
17,5.0,0.0,0.0,Cereme,3,50,weak,6
18,0.0,2662315.0,,Cereme,3,50,strong,6
19,1.0,0.0,0.0,Cereme,3,50,strong,6
20,2.0,0.0,0.0,Cereme,3,50,strong,6
21,3.0,0.0,0.0,Cereme,3,50,strong,6
22,4.0,0.0,0.0,Cereme,3,50,strong,6
23,5.0,0.0,0.0,Cereme,3,50,strong,6
24,0.0,2662254.0,,Cereme,3,90,weak,6
25,1.0,49.0,65185.44329136793,Cereme,3,90,weak,6
26,2.0,12.0,62261.66657447099,Cereme,3,90,weak,6
27,3.0,0.0,0.0,Cereme,3,90,weak,6
28,4.0,0.0,0.0,Cereme,3,90,weak,6
29,5.0,0.0,0.0,Cereme,3,90,weak,6
30,0.0,2662315.0,,Cereme,3,90,strong,6
31,1.0,0.0,0.0,Cereme,3,90,strong,6
32,2.0,0.0,0.0,Cereme,3,90,strong,6
33,3.0,0.0,0.0,Cereme,3,90,strong,6
34,4.0,0.0,0.0,Cereme,3,90,strong,6
35,5.0,0.0,0.0,Cereme,3,90,strong,6
36,0.0,2654457.0,,Cereme,4,10,weak,6
37,1.0,4852.0,7605656.025024722,Cereme,4,10,weak,6
38,2.0,1491.0,7334897.873463281,Cereme,4,10,weak,6
39,3.0,1037.0,12456164.613468625,Cereme,4,10,weak,6
40,4.0,478.0,6890118.013035462,Cereme,4,10,weak,6
41,5.0,0.0,0.0,Cereme,4,10,weak,6
42,0.0,2660640.0,,Cereme,4,10,strong,6
43,1.0,650.0,3207483.960365308,Cereme,4,10,strong,6
44,2.0,1025.0,14119058.98713835,Cereme,4,10,strong,6
45,3.0,0.0,0.0,Cereme,4,10,strong,6
46,4.0,0.0,0.0,Cereme,4,10,strong,6
47,5.0,0.0,0.0,Cereme,4,10,strong,6
48,0.0,2659185.0,,Cereme,4,50,weak,6
49,1.0,1341.0,2050428.8686485558,Cereme,4,50,weak,6
50,2.0,584.0,3373391.876654627,Cereme,4,50,weak,6
51,3.0,1013.0,11651453.966882113,Cereme,4,50,weak,6
52,4.0,192.0,2706444.586941109,Cereme,4,50,weak,6
53,5.0,0.0,0.0,Cereme,4,50,weak,6
54,0.0,2660950.0,,Cereme,4,50,strong,6
55,1.0,771.0,3491071.144319717,Cereme,4,50,strong,6
56,2.0,594.0,7201238.306451349,Cereme,4,50,strong,6
57,3.0,0.0,0.0,Cereme,4,50,strong,6
58,4.0,0.0,0.0,Cereme,4,50,strong,6
59,5.0,0.0,0.0,Cereme,4,50,strong,6
60,0.0,2660521.0,,Cereme,4,90,weak,6
61,1.0,429.0,719930.2523022782,Cereme,4,90,weak,6
62,2.0,706.0,4467141.569862493,Cereme,4,90,weak,6
63,3.0,659.0,7621173.107269088,Cereme,4,90,weak,6
64,4.0,0.0,0.0,Cereme,4,90,weak,6
65,5.0,0.0,0.0,Cereme,4,90,weak,6
66,0.0,2661452.0,,Cereme,4,90,strong,6
67,1.0,616.0,2814565.0052441917,Cereme,4,90,strong,6
68,2.0,247.0,2457775.0320938905,Cereme,4,90,strong,6
69,3.0,0.0,0.0,Cereme,4,90,strong,6
70,4.0,0.0,0.0,Cereme,4,90,strong,6
71,5.0,0.0,0.0,Cereme,4,90,strong,6
72,0.0,2245288.0,,Cereme,5,10,weak,6
73,1.0,122037.0,231214140.95023224,Cereme,5,10,weak,6
74,2.0,155791.0,820662863.1540095,Cereme,5,10,weak,6
75,3.0,84061.0,974438329.2434496,Cereme,5,10,weak,6
76,4.0,55138.0,812711454.3011084,Cereme,5,10,weak,6
77,5.0,0.0,0.0,Cereme,5,10,weak,6
78,0.0,2499808.0,,Cereme,5,10,strong,6
79,1.0,73638.0,326477651.38639534,Cereme,5,10,strong,6
80,2.0,68757.0,984016453.5245007,Cereme,5,10,strong,6
81,3.0,15567.0,421597350.00988936,Cereme,5,10,strong,6
82,4.0,4545.0,164695000.05478504,Cereme,5,10,strong,6
83,5.0,0.0,0.0,Cereme,5,10,strong,6
84,0.0,2393652.0,,Cereme,5,50,weak,6
85,1.0,116572.0,194354237.1717673,Cereme,5,50,weak,6
86,2.0,89173.0,533579891.4973412,Cereme,5,50,weak,6
87,3.0,49859.0,556569397.6042168,Cereme,5,50,weak,6
88,4.0,13059.0,192414441.82191217,Cereme,5,50,weak,6
89,5.0,0.0,0.0,Cereme,5,50,weak,6
90,0.0,2570723.0,,Cereme,5,50,strong,6
91,1.0,63963.0,252703244.15714592,Cereme,5,50,strong,6
92,2.0,22160.0,275718682.9663566,Cereme,5,50,strong,6
93,3.0,3540.0,95357067.82314324,Cereme,5,50,strong,6
94,4.0,1929.0,71073459.57137606,Cereme,5,50,strong,6
95,5.0,0.0,0.0,Cereme,5,50,strong,6
96,0.0,2536189.0,,Cereme,5,90,weak,6
97,1.0,57865.0,101160029.1802583,Cereme,5,90,weak,6
98,2.0,54976.0,300564687.32165736,Cereme,5,90,weak,6
99,3.0,10180.0,110952353.5408043,Cereme,5,90,weak,6
100,4.0,3105.0,46907628.96556621,Cereme,5,90,weak,6
101,5.0,0.0,0.0,Cereme,5,90,weak,6
102,0.0,2640679.0,,Cereme,5,90,strong,6
103,1.0,16122.0,57771915.49602538,Cereme,5,90,strong,6
104,2.0,3246.0,40219109.229425706,Cereme,5,90,strong,6
105,3.0,945.0,26645015.65799883,Cereme,5,90,strong,6
106,4.0,1323.0,48135676.66429233,Cereme,5,90,strong,6
107,5.0,0.0,0.0,Cereme,5,90,strong,6
0,0.0,2662236.0,,Cereme,3,10,weak,7
1,1.0,38.0,76473.27484827934,Cereme,3,10,weak,7
2,2.0,41.0,205375.78095120046,Cereme,3,10,weak,7
3,3.0,0.0,0.0,Cereme,3,10,weak,7
4,4.0,0.0,0.0,Cereme,3,10,weak,7
5,5.0,0.0,0.0,Cereme,3,10,weak,7
6,0.0,2662303.0,,Cereme,3,10,strong,7
7,1.0,12.0,34770.47463454793,Cereme,3,10,strong,7
8,2.0,0.0,0.0,Cereme,3,10,strong,7
9,3.0,0.0,0.0,Cereme,3,10,strong,7
10,4.0,0.0,0.0,Cereme,3,10,strong,7
11,5.0,0.0,0.0,Cereme,3,10,strong,7
12,0.0,2662240.0,,Cereme,3,50,weak,7
13,1.0,48.0,100191.94285271603,Cereme,3,50,weak,7
14,2.0,27.0,112145.41955874737,Cereme,3,50,weak,7
15,3.0,0.0,0.0,Cereme,3,50,weak,7
16,4.0,0.0,0.0,Cereme,3,50,weak,7
17,5.0,0.0,0.0,Cereme,3,50,weak,7
18,0.0,2662315.0,,Cereme,3,50,strong,7
19,1.0,0.0,0.0,Cereme,3,50,strong,7
20,2.0,0.0,0.0,Cereme,3,50,strong,7
21,3.0,0.0,0.0,Cereme,3,50,strong,7
22,4.0,0.0,0.0,Cereme,3,50,strong,7
23,5.0,0.0,0.0,Cereme,3,50,strong,7
24,0.0,2662254.0,,Cereme,3,90,weak,7
25,1.0,49.0,74643.32181682953,Cereme,3,90,weak,7
26,2.0,12.0,40968.77052372537,Cereme,3,90,weak,7
27,3.0,0.0,0.0,Cereme,3,90,weak,7
28,4.0,0.0,0.0,Cereme,3,90,weak,7
29,5.0,0.0,0.0,Cereme,3,90,weak,7
30,0.0,2662315.0,,Cereme,3,90,strong,7
31,1.0,0.0,0.0,Cereme,3,90,strong,7
32,2.0,0.0,0.0,Cereme,3,90,strong,7
33,3.0,0.0,0.0,Cereme,3,90,strong,7
34,4.0,0.0,0.0,Cereme,3,90,strong,7
35,5.0,0.0,0.0,Cereme,3,90,strong,7
36,0.0,2653509.0,,Cereme,4,10,weak,7
37,1.0,5922.0,9811552.884960383,Cereme,4,10,weak,7
38,2.0,1407.0,7493824.416954509,Cereme,4,10,weak,7
39,3.0,1208.0,14643929.47729327,Cereme,4,10,weak,7
40,4.0,269.0,3796246.4456905737,Cereme,4,10,weak,7
41,5.0,0.0,0.0,Cereme,4,10,weak,7
42,0.0,2660624.0,,Cereme,4,10,strong,7
43,1.0,760.0,3831535.700606805,Cereme,4,10,strong,7
44,2.0,931.0,11101640.374998523,Cereme,4,10,strong,7
45,3.0,0.0,0.0,Cereme,4,10,strong,7
46,4.0,0.0,0.0,Cereme,4,10,strong,7
47,5.0,0.0,0.0,Cereme,4,10,strong,7
48,0.0,2658916.0,,Cereme,4,50,weak,7
49,1.0,1705.0,2342576.363792128,Cereme,4,50,weak,7
50,2.0,702.0,4205562.4154738495,Cereme,4,50,weak,7
51,3.0,992.0,11290987.881563367,Cereme,4,50,weak,7
52,4.0,0.0,0.0,Cereme,4,50,weak,7
53,5.0,0.0,0.0,Cereme,4,50,weak,7
54,0.0,2661167.0,,Cereme,4,50,strong,7
55,1.0,776.0,3558364.38722258,Cereme,4,50,strong,7
56,2.0,372.0,3624488.5540397787,Cereme,4,50,strong,7
57,3.0,0.0,0.0,Cereme,4,50,strong,7
58,4.0,0.0,0.0,Cereme,4,50,strong,7
59,5.0,0.0,0.0,Cereme,4,50,strong,7
60,0.0,2660822.0,,Cereme,4,90,weak,7
61,1.0,384.0,665636.4698595485,Cereme,4,90,weak,7
62,2.0,810.0,5514490.2713352265,Cereme,4,90,weak,7
63,3.0,299.0,3086297.5441679917,Cereme,4,90,weak,7
64,4.0,0.0,0.0,Cereme,4,90,weak,7
65,5.0,0.0,0.0,Cereme,4,90,weak,7
66,0.0,2661707.0,,Cereme,4,90,strong,7
67,1.0,608.0,2289943.546775236,Cereme,4,90,strong,7
68,2.0,0.0,0.0,Cereme,4,90,strong,7
69,3.0,0.0,0.0,Cereme,4,90,strong,7
70,4.0,0.0,0.0,Cereme,4,90,strong,7
71,5.0,0.0,0.0,Cereme,4,90,strong,7
72,0.0,2176397.0,,Cereme,5,10,weak,7
73,1.0,108845.0,177345764.3143316,Cereme,5,10,weak,7
74,2.0,193895.0,1205385359.650743,Cereme,5,10,weak,7
75,3.0,117178.0,1378186758.0512464,Cereme,5,10,weak,7
76,4.0,66000.0,974262237.7028368,Cereme,5,10,weak,7
77,5.0,0.0,0.0,Cereme,5,10,weak,7
78,0.0,2426353.0,,Cereme,5,10,strong,7
79,1.0,114379.0,463141317.19687754,Cereme,5,10,strong,7
80,2.0,94840.0,1282420455.8200214,Cereme,5,10,strong,7
81,3.0,22930.0,614212289.6282071,Cereme,5,10,strong,7
82,4.0,3813.0,138139911.24476764,Cereme,5,10,strong,7
83,5.0,0.0,0.0,Cereme,5,10,strong,7
84,0.0,2315080.0,,Cereme,5,50,weak,7
85,1.0,158026.0,277731961.4777294,Cereme,5,50,weak,7
86,2.0,104336.0,611099030.0968064,Cereme,5,50,weak,7
87,3.0,62176.0,724670640.3946037,Cereme,5,50,weak,7
88,4.0,22697.0,331220905.1576835,Cereme,5,50,weak,7
89,5.0,0.0,0.0,Cereme,5,50,weak,7
90,0.0,2548395.0,,Cereme,5,50,strong,7
91,1.0,62507.0,244891996.22865888,Cereme,5,50,strong,7
92,2.0,46046.0,602471887.4439099,Cereme,5,50,strong,7
93,3.0,3575.0,99935627.48458736,Cereme,5,50,strong,7
94,4.0,1792.0,65782465.75221926,Cereme,5,50,strong,7
95,5.0,0.0,0.0,Cereme,5,50,strong,7
96,0.0,2522888.0,,Cereme,5,90,weak,7
97,1.0,68746.0,116414681.49387312,Cereme,5,90,weak,7
98,2.0,46234.0,283436797.3406518,Cereme,5,90,weak,7
99,3.0,20789.0,229021049.08240932,Cereme,5,90,weak,7
100,4.0,3658.0,54470799.94829332,Cereme,5,90,weak,7
101,5.0,0.0,0.0,Cereme,5,90,weak,7
102,0.0,2622384.0,,Cereme,5,90,strong,7
103,1.0,31546.0,121361064.40420188,Cereme,5,90,strong,7
104,2.0,6469.0,77370431.84693429,Cereme,5,90,strong,7
105,3.0,1087.0,29792077.790949933,Cereme,5,90,strong,7
106,4.0,829.0,29697831.18242348,Cereme,5,90,strong,7
107,5.0,0.0,0.0,Cereme,5,90,strong,7
0,0.0,2662235.0,,Cereme,3,10,weak,8
1,1.0,47.0,100828.83159216844,Cereme,3,10,weak,8
2,2.0,33.0,154203.87556779414,Cereme,3,10,weak,8
3,3.0,0.0,0.0,Cereme,3,10,weak,8
4,4.0,0.0,0.0,Cereme,3,10,weak,8
5,5.0,0.0,0.0,Cereme,3,10,weak,8
6,0.0,2662315.0,,Cereme,3,10,strong,8
7,1.0,0.0,0.0,Cereme,3,10,strong,8
8,2.0,0.0,0.0,Cereme,3,10,strong,8
9,3.0,0.0,0.0,Cereme,3,10,strong,8
10,4.0,0.0,0.0,Cereme,3,10,strong,8
11,5.0,0.0,0.0,Cereme,3,10,strong,8
12,0.0,2662243.0,,Cereme,3,50,weak,8
13,1.0,50.0,106043.73595899182,Cereme,3,50,weak,8
14,2.0,22.0,87908.77556481077,Cereme,3,50,weak,8
15,3.0,0.0,0.0,Cereme,3,50,weak,8
16,4.0,0.0,0.0,Cereme,3,50,weak,8
17,5.0,0.0,0.0,Cereme,3,50,weak,8
18,0.0,2662315.0,,Cereme,3,50,strong,8
19,1.0,0.0,0.0,Cereme,3,50,strong,8
20,2.0,0.0,0.0,Cereme,3,50,strong,8
21,3.0,0.0,0.0,Cereme,3,50,strong,8
22,4.0,0.0,0.0,Cereme,3,50,strong,8
23,5.0,0.0,0.0,Cereme,3,50,strong,8
24,0.0,2662246.0,,Cereme,3,90,weak,8
25,1.0,69.0,125576.85934977348,Cereme,3,90,weak,8
26,2.0,0.0,0.0,Cereme,3,90,weak,8
27,3.0,0.0,0.0,Cereme,3,90,weak,8
28,4.0,0.0,0.0,Cereme,3,90,weak,8
29,5.0,0.0,0.0,Cereme,3,90,weak,8
30,0.0,2662315.0,,Cereme,3,90,strong,8
31,1.0,0.0,0.0,Cereme,3,90,strong,8
32,2.0,0.0,0.0,Cereme,3,90,strong,8
33,3.0,0.0,0.0,Cereme,3,90,strong,8
34,4.0,0.0,0.0,Cereme,3,90,strong,8
35,5.0,0.0,0.0,Cereme,3,90,strong,8
36,0.0,2645112.0,,Cereme,4,10,weak,8
37,1.0,14078.0,16551623.80647386,Cereme,4,10,weak,8
38,2.0,1660.0,8040250.765161378,Cereme,4,10,weak,8
39,3.0,1329.0,15762435.62568247,Cereme,4,10,weak,8
40,4.0,136.0,1904600.8137155068,Cereme,4,10,weak,8
41,5.0,0.0,0.0,Cereme,4,10,weak,8
42,0.0,2660685.0,,Cereme,4,10,strong,8
43,1.0,810.0,3997389.2153936382,Cereme,4,10,strong,8
44,2.0,820.0,8820995.062677521,Cereme,4,10,strong,8
45,3.0,0.0,0.0,Cereme,4,10,strong,8
46,4.0,0.0,0.0,Cereme,4,10,strong,8
47,5.0,0.0,0.0,Cereme,4,10,strong,8
48,0.0,2658840.0,,Cereme,4,50,weak,8
49,1.0,1876.0,2857964.8213804145,Cereme,4,50,weak,8
50,2.0,906.0,5673665.041597699,Cereme,4,50,weak,8
51,3.0,693.0,7529955.474344655,Cereme,4,50,weak,8
52,4.0,0.0,0.0,Cereme,4,50,weak,8
53,5.0,0.0,0.0,Cereme,4,50,weak,8
54,0.0,2661348.0,,Cereme,4,50,strong,8
55,1.0,842.0,3562640.1792652262,Cereme,4,50,strong,8
56,2.0,125.0,1139965.6013281448,Cereme,4,50,strong,8
57,3.0,0.0,0.0,Cereme,4,50,strong,8
58,4.0,0.0,0.0,Cereme,4,50,strong,8
59,5.0,0.0,0.0,Cereme,4,50,strong,8
60,0.0,2661013.0,,Cereme,4,90,weak,8
61,1.0,306.0,574742.0768399165,Cereme,4,90,weak,8
62,2.0,996.0,5598563.344936938,Cereme,4,90,weak,8
63,3.0,0.0,0.0,Cereme,4,90,weak,8
64,4.0,0.0,0.0,Cereme,4,90,weak,8
65,5.0,0.0,0.0,Cereme,4,90,weak,8
66,0.0,2662245.0,,Cereme,4,90,strong,8
67,1.0,70.0,169262.22950312294,Cereme,4,90,strong,8
68,2.0,0.0,0.0,Cereme,4,90,strong,8
